reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id
339f3b7a-0c55-44ba-b356-f287ee729878,Game Zain,https://play-lh.googleusercontent.com/a/ACg8ocJ_HAlsMJxLOezNgAs429-fOPRtR-R89fJlUTtr5IzwJY45Dw=mo,Yai bohot achi bakery hai,5,0,,2020-12-09 15:32:07,,,,com.tossdown.shezan
b9d96e02-f20d-46d0-a01f-2df86b5363e8,fhxy xhvfu,https://play-lh.googleusercontent.com/a/ACg8ocKrSupVV3YaPiGwYOJwwXjZ8ohetnDlqwQ2hmTw_vm1pncjxg=mo,Very nice #Moon Asad,5,0,,2020-12-09 15:31:48,,,,com.tossdown.shezan
5e34d23a-abf6-4acc-9fbc-412ff7bb895d,Jdu Feu,https://play-lh.googleusercontent.com/a/ACg8ocKyf_D5NE7lr7HzDksYN7wsk8Zo1JAu7AsACSr51RvdNpq7LA=mo,#sarfaraz,5,0,,2020-12-09 15:31:20,,,,com.tossdown.shezan
508d5f56-7d36-4dd6-af4b-58d208a5c11d,X 1,https://play-lh.googleusercontent.com/a-/ALV-UjUIw64xN5oOauKhI4VQDhMmAzzpEPAR-qMaxFgaxS0wf02FJS8,Shezan is very good #Moon Asad,5,0,,2020-12-09 15:31:03,,,,com.tossdown.shezan
a1f3af20-5a63-4ae7-aa98-18c54a517efd,Bufb7 Bfiv5,https://play-lh.googleusercontent.com/a/ACg8ocLduE61MkA2QOJZggGtshErZR2EXV5KwmC96DlkbNLNkp85yA=mo,#sarfaraz,5,0,,2020-12-09 15:30:52,,,,com.tossdown.shezan
b1e39fc7-e5c4-409a-95d4-38f3eca0ff62,Casfub Vfhtdv,https://play-lh.googleusercontent.com/a/ACg8ocI3HDHP287CpIFqQ0hTfSK0we5Nq_ks8tZkRJWE26gELPnYDw=mo,#sarfaraz,5,0,,2020-12-09 15:30:22,,,,com.tossdown.shezan
b429025f-0031-41d5-987c-9eefc0240e27,Pickaxe Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVg_2GqVe56gjIfVq4_wfUQX8r3Jf9aiUpk2wGWNGzyXlwZyasl,#sarfaraz,5,0,,2020-12-09 15:29:49,,,,com.tossdown.shezan
2dd74ffe-273c-44aa-9c5c-862a67dc4e69,suvxt tgict,https://play-lh.googleusercontent.com/a/ACg8ocJYlt4Ij318hGhX3wqTG7xBGMjIqlkHP_J3Aitt0i0kN_5M1A=mo,Shezan is a good brand,5,0,,2020-12-09 15:28:28,,,,com.tossdown.shezan
de497a66-1f2f-4dee-a521-40f8524908c9,Nazia mehboob,https://play-lh.googleusercontent.com/a/ACg8ocKEORtB7rJYtLmjF8kRMNrOF6ksVNUKHFrg-iU5NQ9PfeqxgQ=mo,Shezan is very good brand😍,1,1,1.0.0,2020-12-09 15:03:48,,,1.0.0,com.tossdown.shezan
296b9d29-0211-4105-b123-5daded155d42,Tayyab Zulfiqar,https://play-lh.googleusercontent.com/a-/ALV-UjXH5_Q8eKzCI9YBa4Gg_JIyYka2ltLVdd6sm0a689k9ZO05oxyQ-A,Very good in taste all items,5,0,,2020-12-09 14:39:33,,,,com.tossdown.shezan
6bd4b2ff-bed1-4b83-bc09-eac00221ba6a,Ali Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocI55D8Vq_iUvwrazpn99MtXy2ehXVqfRCJSp9rzYmbCPDNeIg=mo,very good in taste all the items good service,5,1,1.0.0,2020-12-09 14:38:51,,,1.0.0,com.tossdown.shezan
0268e25f-1e60-44f0-b56f-2e74ae086768,Muhammad Mubashir,https://play-lh.googleusercontent.com/a/ACg8ocJ--yPLdO8-G-NHLDc0PFa2aQ3BUOx9mcbbgyMbuPoFjOVGKw=mo,Okay 👌✌️,5,0,1.0.0,2020-12-09 13:50:28,,,1.0.0,com.tossdown.shezan
669e0011-115e-45d3-b335-89715cf01323,Wajih Ullah,https://play-lh.googleusercontent.com/a/ACg8ocJnUw8-eTlfKkmq0qvxNwxtbn8CxKnwUTI6GwgK6Q8BMyFtsQ=mo,good,5,0,1.0.0,2020-12-09 13:49:56,,,1.0.0,com.tossdown.shezan
a3221a4a-aac3-44ab-a0c4-0f2169566a26,Rana aqeel Aslam,https://play-lh.googleusercontent.com/a/ACg8ocLbozhgrauU9xlHmqaRK4CLvr-Tz1Lx6QUq423J3B5dPTkg_A=mo,Good app,5,0,,2020-12-09 12:58:45,,,,com.tossdown.shezan
bb591931-2e83-468e-b6a8-94a973f92bd1,haji hamid ali,https://play-lh.googleusercontent.com/a/ACg8ocI6CYWwAEQBC-t2mXjO20u1ID2JzvcShkko00IoxoFxQBqy=mo,It's good,5,0,,2020-12-09 12:54:12,,,,com.tossdown.shezan
78477382-e09f-4701-b77b-037544c1ca92,Wilson Matto,https://play-lh.googleusercontent.com/a-/ALV-UjXINn_yx9OAUy9DZvcZ4fBcZEzDjtDjEhovji2KvP3vE7x49GUR,Good products and Services,5,0,1.0.0,2020-12-09 12:31:48,,,1.0.0,com.tossdown.shezan
86f22969-d48e-408d-895b-c1ba2257301b,sikandar khan,https://play-lh.googleusercontent.com/a/ACg8ocJsr2R7TE5yKq_WCasErptJmL3IWjyHgj6LRHtYk-ikDoMmUw=mo,Best app and best quality,5,0,,2020-12-09 12:29:17,,,,com.tossdown.shezan
6f74bed0-d87e-4ce5-96ea-6d283e460164,Nayerr Fardows,https://play-lh.googleusercontent.com/a-/ALV-UjVmy9NYCwMO5x8G_PFt8Bz_9tbWpB8SmgIBBbBEX_xRoujYleo,Always good,5,0,1.0.0,2020-12-09 12:27:11,,,1.0.0,com.tossdown.shezan
7ca913c6-8db1-418b-a295-cac0a8fc6729,Walikhan 1999,https://play-lh.googleusercontent.com/a/ACg8ocKRf8cyPGN5iu9c4ZPmwJCFtV-UR0lRvLuT-pbR2JcjL5AZ6g=mo,Always good,5,0,1.0.0,2020-12-09 11:29:57,,,1.0.0,com.tossdown.shezan
3517de57-df45-4266-9c2a-df95796418df,Nazam Ali,https://play-lh.googleusercontent.com/a/ACg8ocKo7cDZP0tfgojfN574OBfB2-1nMKzUHmnyD-VfGM5JmQFmVA=mo,Good,5,0,1.0.0,2020-12-09 11:23:10,,,1.0.0,com.tossdown.shezan
29fb15a2-d6c2-489b-9b3f-5403c8ea6cee,Suleman Pall,https://play-lh.googleusercontent.com/a-/ALV-UjUIybrC7YVMU3-NVLPNnlKCC74ptYgg_ACArESTpYhTeyYDwQ7C,"Superb Aap. Shezan is one of the oldest names in bakery in lahore and they have a huge list of loyal customers, my whole family being one.",5,0,1.0.0,2020-12-09 11:20:23,,,1.0.0,com.tossdown.shezan
757ed030-1ae0-4a4b-827a-b7453d598114,Habib Ishaq,https://play-lh.googleusercontent.com/a/ACg8ocJS0DVL5o4KYR5RhpxcFJeFgYrlnVRKVAAFP9HuN3QMgBhpSQ=mo,Best app and best quality,5,0,,2020-12-09 11:13:40,,,,com.tossdown.shezan
51600a22-2928-4135-bc89-554a18c8dc25,Ghufran Arif,https://play-lh.googleusercontent.com/a/ACg8ocIGoEYfMw4a9GbVFPJT0c-OB3oUQk7J7PLgEyywcWb8b42cZw=mo,Great,5,0,1.0.0,2020-12-09 10:53:35,,,1.0.0,com.tossdown.shezan
ee9e7602-4090-4fe6-9f07-6004edc70b24,Ghufran Arif,https://play-lh.googleusercontent.com/a/ACg8ocJJbFDw8NxMLDSEg0o4hS24_WMKd4yRpaHedtH1O34pRvpdAA=mo,Good,5,0,1.0.0,2020-12-09 10:51:05,,,1.0.0,com.tossdown.shezan
34b7b23f-b37d-4a7f-90f2-eebce0e7c65f,Zafar Ali,https://play-lh.googleusercontent.com/a-/ALV-UjUpzU_tyrFnLidqOCk5c9QbDpmej4bUqER5fh4Sr0BZhRIYwq9D,Always good,5,0,1.0.0,2020-12-09 10:39:02,,,1.0.0,com.tossdown.shezan
e5b3d5f1-4b64-43c6-a72a-544c29410e9c,Afzal Mubarak,https://play-lh.googleusercontent.com/a/ACg8ocIVGelc9pyEbXaC_vvwlANFeSsF7G1hheEw-MjMOrcrYsQvxA=mo,Bht Alaaa,5,0,1.0.0,2020-12-09 10:29:50,,,1.0.0,com.tossdown.shezan
26b58e9e-52b9-4340-9d13-1d3b7a68199b,Ajmal Khan,https://play-lh.googleusercontent.com/a/ACg8ocILRKKWmmT0pXksYjaG81XMox2h3FG-waamcYtVhuwNUpwRkQ=mo,Food is good,5,0,,2020-12-09 10:03:18,,,,com.tossdown.shezan
fd900094-a588-46aa-b6f1-aeddb865869c,Maheen Ali,https://play-lh.googleusercontent.com/a-/ALV-UjXq2j6RpJs-SJqam_nmGIdW2KqP7qZ7-SEgIdDuoVRRPPKsXGq9,"Amazing Taste , Best Customer service",5,0,,2020-12-09 09:57:05,,,,com.tossdown.shezan
266abac6-096b-4ad6-ac0c-25b5cc90b1e2,Abid Hussain,https://play-lh.googleusercontent.com/a-/ALV-UjUj9l8gyIDB4P_Zn_F6l1bQIoKE-QcSvv72gIQzzvZoNDiIFO4,Good,5,0,1.0.0,2020-12-09 09:54:24,,,1.0.0,com.tossdown.shezan
cbceb691-0cac-47dd-8560-f9717a5e1e7a,waseem ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjWBPFwuEpZwPsV_YMlzjSA_vl9OW4CZKdoRxIXf8bq13GzXphYOVA,Best app and best quality,5,0,1.0.0,2020-12-09 09:46:41,,,1.0.0,com.tossdown.shezan
e61c96fe-1154-484a-a205-63d909ca9c5e,Shazil Farooq,https://play-lh.googleusercontent.com/a/ACg8ocJTk_3wRLh00xH3oQeqxrv5KVyIXgx6kXbxqKBDicIocC_-LQ=mo,Best app and best quality,5,0,1.0.0,2020-12-09 09:30:08,,,1.0.0,com.tossdown.shezan
b50de819-a70d-4ce9-8063-730f12992792,Sajawal Goraya,https://play-lh.googleusercontent.com/a/ACg8ocJlhYIDvWw6cgrw7wLJyGRiSL4ZF7MAEKVwqz_hQXv6gno19g=mo,Love,5,0,,2020-12-09 09:29:15,,,,com.tossdown.shezan
cafe858e-1cba-4827-85cb-251729af1429,Mubashar Kazmi,https://play-lh.googleusercontent.com/a-/ALV-UjW-obZ-bfcQ7Y9F2MgM0d6DnsjdFCIjAofrur9JUgYGZdLga1AS,Best app and best quality,5,0,1.0.0,2020-12-09 09:26:58,,,1.0.0,com.tossdown.shezan
f7ff83ca-db64-43cb-8fa9-5187b1c8bf80,Amin Siraj,https://play-lh.googleusercontent.com/a/ACg8ocLab2ouqhg4TJfDoGrfcEuTtfwEmT25Y6g-1Adgvji9eip6Kg=mo,Good,5,0,1.0.0,2020-12-09 09:23:53,,,1.0.0,com.tossdown.shezan
fe65854a-c7c2-4622-a7c7-5768d78cb2b4,Aa Aa,https://play-lh.googleusercontent.com/a/ACg8ocKYLOoZnmfVoby6ZXcxZbwY3OKnIeSTXkx-TJzWF1YyqbfLwg=mo,Love shezan,5,0,1.0.0,2020-12-09 09:20:36,,,1.0.0,com.tossdown.shezan
c61933a8-fa24-491c-a0ad-e747fbb1608e,Zeeshan Mustafa,https://play-lh.googleusercontent.com/a-/ALV-UjV9yWvm-SW1Th_mF7l6bFJWMlObMUyxecWfknOFkmENzBoYr422,Great,5,0,,2020-12-09 09:15:35,,,,com.tossdown.shezan
f80cdbf5-fa44-418b-b80c-0ff345895bd1,Rahul Aftab,https://play-lh.googleusercontent.com/a/ACg8ocICuUbxlUMAcxa0TgtePFIxskS-5tk2DcCqCC45uxmIpDs1Nw=mo,Kamal ka app hai,5,0,,2020-12-09 09:10:53,,,,com.tossdown.shezan
ae435013-aed9-4402-a161-cdfbedc27f37,Honey Honey,https://play-lh.googleusercontent.com/a/ACg8ocIxwUhTHtvKc2Fv8jQB1rr9iBL4RaU5ISF8J86pUCVJu3p5Kg=mo,Good,5,0,1.0.0,2020-12-09 09:03:04,,,1.0.0,com.tossdown.shezan
32be7efa-7e91-4e9b-99b3-c7c84b895487,Ambush,https://play-lh.googleusercontent.com/a-/ALV-UjWve8eBKX1NMuAoRumk3JIARlZm2ylGfpKcmw-WAbyc9onWq2ds,Best app and best quality,5,0,,2020-12-09 08:41:40,,,,com.tossdown.shezan
3fd645cd-fc1d-4efc-9eb2-323681816dd9,Asad Rajput,https://play-lh.googleusercontent.com/a/ACg8ocIaTR-hoTea7brx8v8cVVry5krNMTscytdtR_-YXoJF8waw0Q=mo,Good,5,0,,2020-12-09 08:39:07,,,,com.tossdown.shezan
deec0d4a-d562-436e-80aa-88503aa1efeb,Haidar Sultan,https://play-lh.googleusercontent.com/a-/ALV-UjWc5F6kgX4Je6zf3lGX6TxFoid9YFw8yDn3X0YDa8JbA3TGb6BBkw,Good,5,0,1.0.0,2020-12-09 08:37:49,,,1.0.0,com.tossdown.shezan
da397a8e-f1e7-4418-bcc3-9bf49d3d6cb8,Gulab khan,https://play-lh.googleusercontent.com/a-/ALV-UjVjHRsYdPf6Hod13y05ZSnYQiDh8jo7m9dvCT2cLhJ7jg3_N0Xr9w,Good,5,0,1.0.0,2020-12-09 08:31:20,,,1.0.0,com.tossdown.shezan
c89a07ca-7020-47bf-bff2-4ff384b0b352,Bilal Bhatti,https://play-lh.googleusercontent.com/a-/ALV-UjWOshZuiROVMzGLQcOPQD_ZTH3OHU62tHNFP1slIAsX4Fn0094,Best app and best quality,5,0,,2020-12-09 08:29:59,,,,com.tossdown.shezan
79f158bd-0acf-417d-87cc-101827846627,Ahmad Ali,https://play-lh.googleusercontent.com/a-/ALV-UjW9gkGhvY6KB2SX4dQft4piRasqovnlWIMo1RiHpD4KvugadbTk,Best app,5,0,1.0.0,2020-12-09 08:28:23,,,1.0.0,com.tossdown.shezan
ff953d92-a3a3-4129-bef8-eaae5140c9cd,Hamza Tariq,https://play-lh.googleusercontent.com/a-/ALV-UjXnzrM3m9C26HT0DN4clKo7tVmcLPWgSGdy38rt2NzJV5uRQwo,Best app and best quality,5,0,1.0.0,2020-12-09 08:23:51,,,1.0.0,com.tossdown.shezan
acaf7beb-940f-4b16-b12a-cc74eef66718,khuram feroze,https://play-lh.googleusercontent.com/a/ACg8ocIlBBK-hGU99AwC-qFM2ZZ_TILXiC12JsC6q29IgB2gB0DsCg=mo,Best app,5,0,,2020-12-09 08:22:16,,,,com.tossdown.shezan
361b6d77-f8cf-402f-a814-a2e6655be657,Shahzad Majeed,https://play-lh.googleusercontent.com/a/ACg8ocKECiDU8m8a1b561oNh4uPxv99bjzLpbPf6Ytwhh4ReeDRzKg=mo,Zaberdast,5,0,1.0.0,2020-12-09 08:19:16,,,1.0.0,com.tossdown.shezan
97fb6a20-64ab-4d2c-ae2c-0ba03dbef960,Muhammad Younas,https://play-lh.googleusercontent.com/a/ACg8ocKqzt-7lu1VuRIo9cjZoQZoy7f1SFMBvb_QEAAfUGAClX9c4Q=mo,Good,5,0,1.0.0,2020-12-09 08:13:54,,,1.0.0,com.tossdown.shezan
2eda4906-3b83-458b-9dec-ebc6d954d9f4,saif rehman,https://play-lh.googleusercontent.com/a/ACg8ocLfT9uZAVzkXmJ2v-urHkg1NtpTDn_zC7jUcFAe0o-mDKZ5Hg=mo,Best app and best quality,5,0,1.0.0,2020-12-09 08:07:06,,,1.0.0,com.tossdown.shezan
606d381b-371d-4f2d-970c-847ac5f42d96,Muhammad Adan,https://play-lh.googleusercontent.com/a/ACg8ocIxmGdGfIYOPrTGdNSMesHo5bPuPT34TWLDBpdCo7-kXeVysg=mo,Best app and best quality,5,0,1.0.0,2020-12-09 08:06:32,,,1.0.0,com.tossdown.shezan
fdfd66e8-1125-4b36-9a69-88c3e39fe4ba,Muhammad Afzal,https://play-lh.googleusercontent.com/a-/ALV-UjUBrGVVdiC3lJ6mqb65Jstpm7Vde8F6AWtAJH63ynAXv3Iu-Ic,Excellent quality,5,0,1.0.0,2020-12-09 08:01:12,,,1.0.0,com.tossdown.shezan
92e93feb-ec90-49d1-a0e7-a8a5fe725c88,Ather Hameed,https://play-lh.googleusercontent.com/a/ACg8ocIfupP5cACXR4dcsohQVrXBw0Iks4gb9iIKMwpOQFUn0MTKaA=mo,Quality products keep it up,5,1,1.0.0,2020-12-09 07:57:43,,,1.0.0,com.tossdown.shezan
e0d19a05-41ac-4f85-97eb-b9c26d605716,Waqas gujjar,https://play-lh.googleusercontent.com/a/ACg8ocLQG1I9CbnRL6vnpsIX92BFO8w78qwfCzvA9_IjiXxGwSK03A=mo,Best app and best quality,5,0,1.0.0,2020-12-09 07:43:44,,,1.0.0,com.tossdown.shezan
4f1920af-0147-455e-a368-f730886f6ee8,Imran Ali,https://play-lh.googleusercontent.com/a/ACg8ocKgsdUGqGn_okJwTNKZ6FwmvxjbU-0Aza8HnFLK5NxI-_AYtA=mo,Good,5,0,1.0.0,2020-12-09 07:43:22,,,1.0.0,com.tossdown.shezan
e1a2688f-926a-4b3f-9315-c620f0ca08ec,Malik Naveed,https://play-lh.googleusercontent.com/a-/ALV-UjVT_P11xX1CFbId7sr_3NmOrG9N_5qxmWjKR8l_ZZrlEeoptl4,Good,5,0,1.0.0,2020-12-09 07:39:28,,,1.0.0,com.tossdown.shezan
9e2fefd4-f410-4a07-ab70-a6edaa1b089e,Abdul Hafeez Khan,https://play-lh.googleusercontent.com/a-/ALV-UjVMGQL7bqKZjiayYIUcTK8nxyEuEVRkfZIHP1lATVoakdvEW8QG,Best app and best quality,5,0,,2020-12-09 07:39:27,,,,com.tossdown.shezan
ba1bf4b6-d51a-4acd-9e36-2f025c4b60d6,Mian Gee,https://play-lh.googleusercontent.com/a/ACg8ocJZtm8nqhtvMfCYOYBUjTX_vN65TqFM-Yl8aXU976ucOBFkCg=mo,Good,5,0,1.0.0,2020-12-09 07:29:23,,,1.0.0,com.tossdown.shezan
1da1ffc7-9ebb-4b77-b2ef-8bdad1de851f,Haroon Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocLUGLqVDPOHZ1gTXKv1T-eDVe5uAzwKIs8Z8PL1104K1X8UMQ=mo,Best app and best quality,5,0,1.0.0,2020-12-09 07:27:18,,,1.0.0,com.tossdown.shezan
dcf481d5-558b-41f3-b138-c9f42994a9ec,Aslam Rajpoot,https://play-lh.googleusercontent.com/a/ACg8ocIVzC2ebzBC-vsK6hFmpmARcWUlxqU2C_BSNn-bxr_QR5JZBQ=mo,Best app and best quality,5,0,,2020-12-09 07:17:04,,,,com.tossdown.shezan
3187ac2a-fe6c-48f7-84e7-f9024d7e064d,Tubba Attique,https://play-lh.googleusercontent.com/a-/ALV-UjWIYdVWf7JfpytZrbLo30mw5dBtir_JriOdoSu8aBVtn2GluJw,Best app and best quality,5,0,,2020-12-09 07:06:58,,,,com.tossdown.shezan
b06d8ea1-70b2-4f94-94c3-c4863a5e05fe,Nadeem Qureshi,https://play-lh.googleusercontent.com/a-/ALV-UjWL7qoDZBEOglTzHvjsTHXAN9uIpxL8FkxvYTroxG3Dv1KeDp3PiA,Best app and best quality,5,0,1.0.0,2020-12-09 07:03:01,,,1.0.0,com.tossdown.shezan
572c549f-86b4-48aa-8a09-ad93794a163e,Shakeel Butt,https://play-lh.googleusercontent.com/a-/ALV-UjVtfwp_F1aOh9wAyS7dAmLApYJRa-JynKL0VairqA8lfvd7lDc,Good bakers,5,0,1.0.0,2020-12-09 07:02:27,,,1.0.0,com.tossdown.shezan
be1125ed-401c-4a54-a518-1e7ab274f125,Usman Zulfiqar,https://play-lh.googleusercontent.com/a/ACg8ocI5BD_enFQSGlBa9AlzyrDZRrvnOfK-vY7Bb-9-JiitOSVd0w=mo,good bakers,5,0,1.0.0,2020-12-09 07:01:43,,,1.0.0,com.tossdown.shezan
da4fdb2b-cd94-45b1-b3c5-8b212234b807,Waqasahmad Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocIoHGieGqEbpe7fj5Ad5VKNqcusnu6pBTH3_2bSIsaZnyZKog=mo,Best app and best quality,5,0,,2020-12-09 06:53:20,,,,com.tossdown.shezan
46c1e3ec-1928-4124-9166-847ac2783040,Rameez Ali,https://play-lh.googleusercontent.com/a-/ALV-UjXL1ZM9hbIVxWjQVyMv88KaVYrEESa3Rn7xh-ED07WSvM9TXFtzpA,Good,5,0,1.0.0,2020-12-09 06:53:14,,,1.0.0,com.tossdown.shezan
fc75f0ae-8f35-4be9-872d-4a5da4ab580f,Maan Sager,https://play-lh.googleusercontent.com/a/ACg8ocLE9jeeH2xHm_IpGRzqK5xj5-7ZVhiw6KYXKxvUTj_uN8Hmjw=mo,Good,5,0,1.0.0,2020-12-09 06:39:12,,,1.0.0,com.tossdown.shezan
ee80cdda-5578-4592-8a28-885bd9225adf,Ahsan Ayub,https://play-lh.googleusercontent.com/a/ACg8ocI-9uufhWCuzBHXEVtfh3lsWrfhJ_2R2RoNPSu05fiLzOWk1A=mo,Very nice bakers,5,0,,2020-12-09 06:31:38,,,,com.tossdown.shezan
e5d68178-6c5e-49ce-86b8-f6c1594592d9,Adeel Nasir Adi,https://play-lh.googleusercontent.com/a-/ALV-UjVt-4uD3UEcz0ikOveB4lUMrUwA9B_XcQ72kK3NnIxToEpxOpo,shezam good taste,5,0,,2020-12-09 06:23:59,,,,com.tossdown.shezan
e6077b4e-99d2-40dc-952f-e971c15daa21,Tanveerkaka Tanveerkaka,https://play-lh.googleusercontent.com/a/ACg8ocJMNHruhvPBJpjO1Opp_4hXNC9PpDWL2O7xqOa2T_vVtMi0QA=mo,Nice bekers,5,0,1.0.0,2020-12-09 06:22:23,,,1.0.0,com.tossdown.shezan
ab9e9b86-1f8f-4619-a4ec-f47468c509c9,Javed Chughti,https://play-lh.googleusercontent.com/a/ACg8ocLYN6igl8WZcefC4i3J7zIVAIZZEL3vOrtGt9IlWVh-bMLEIQ=mo,🙂,5,0,1.0.0,2020-12-09 06:15:32,,,1.0.0,com.tossdown.shezan
6cfc9fa1-b575-4bba-a94d-dc947f3a7995,Unknown Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjUvH0I4V42kca0vUOvcNeAXmx3KJPS2v81DR_eePVUd727W2hwW,Good,1,0,,2020-12-09 05:56:30,,,,com.tossdown.shezan
f63b7166-83b2-4c52-9b03-34fede96c075,Saleem Mehmood khan,https://play-lh.googleusercontent.com/a-/ALV-UjVEJ3nJiutBpKH5y3JOdc5Icv_SBx7Y4zriWh6QRepGlOV7I_Fz,good service,5,0,,2020-12-09 05:49:02,,,,com.tossdown.shezan
2d637a18-cf90-468e-9faf-34110530bfd4,shaleem Rajpoot,https://play-lh.googleusercontent.com/a-/ALV-UjX6uY3EUwwN8xtPuMEPvvIeYZ-ZVqlKfQjE7sxANaLZuXMFcjt8LA,Good bakers shezan,5,0,,2020-12-09 05:41:58,,,,com.tossdown.shezan
12298451-065f-443f-9abe-f63d534a2214,Mushtaq Bhatti,https://play-lh.googleusercontent.com/a-/ALV-UjWi_dGILkkLAP2Wv1Ud06RUo7KUcEdKXjQUPCONa9dgWVGPtr4r,Good serves,5,0,1.0.0,2020-12-09 05:41:04,,,1.0.0,com.tossdown.shezan
41fb7a4b-8e9c-453b-a64f-16981f067f9f,Rao shari official,https://play-lh.googleusercontent.com/a-/ALV-UjVG0sDvhS4emkYgwFmVx1JLQFVMsCzPaTvJQawi2qjzeCnEY_sk2w,Ga,5,0,,2020-12-09 05:40:31,,,,com.tossdown.shezan
d860a38a-7fd6-441c-a8d5-d2372c47d98a,Waqas Khalid,https://play-lh.googleusercontent.com/a/ACg8ocIzE5vCGs_TR8TbMr50NLqTVeZppjVH9-eQkq63gvbkWDd7aA=mo,Good bakers,5,0,1.0.0,2020-12-09 05:38:37,,,1.0.0,com.tossdown.shezan
9f02d920-6f5c-4fc8-89b2-7c395514d7c2,MuGhAl PRESIDENT,https://play-lh.googleusercontent.com/a-/ALV-UjV9zVlIs_-KXljL7NxqSPSH10Aw2TUZy9FXo3IgqIWUtCDBExQY,Nice,5,0,,2020-12-09 05:22:28,,,,com.tossdown.shezan
231f82c5-f7c4-4d20-9802-dc490fd02ea4,Syedzaheer Kazmi,https://play-lh.googleusercontent.com/a/ACg8ocIjZIDc_Zz6PXXHpzzsBTdK6CBhZZE1d9bpw63c9fp5ywbD=mo,Good service,5,0,1.0.0,2020-12-09 05:19:17,,,1.0.0,com.tossdown.shezan
35ffafac-d204-4fc7-899d-d9cf63b814df,Waseem Ashraf,https://play-lh.googleusercontent.com/a/ACg8ocIJJRy2HlRiJhgpokmXxVV4gRIcgd4QpCCQeA4hzFksY0rDdQ=mo,Good,5,0,,2020-12-09 05:17:57,,,,com.tossdown.shezan
3ea51636-55c8-445c-b6af-3094fca70f80,Ali Ali,https://play-lh.googleusercontent.com/a/ACg8ocLKdeZHXAYBBQ6yCSTIwt4eYYeKD5YRsgufHJvwspTV_XR2tg=mo,Good taste and good service,5,0,1.0.0,2020-12-09 05:00:38,,,1.0.0,com.tossdown.shezan
688991f0-0703-4e8a-92e8-97961db3c255,Muhammad Shehryar,https://play-lh.googleusercontent.com/a-/ALV-UjWWMfn0_CHR4DIobTBbb25gYgqWd7foPskMdXt7LkqspTxUiz0,Good work,5,0,1.0.0,2020-12-09 04:34:48,,,1.0.0,com.tossdown.shezan
ad96cb33-3b7e-44e8-b9a4-3e1fd878d13b,Arman Khan,https://play-lh.googleusercontent.com/a-/ALV-UjU3TlYDskzqw8tS8HUlbf1XSkf0vPs2VPzKTFHMxJEEVKPYfCk,good,5,0,1.0.0,2020-12-09 04:29:15,,,1.0.0,com.tossdown.shezan
03efd9eb-a063-4a96-ae39-e8ce88537603,Ali Khan,https://play-lh.googleusercontent.com/a/ACg8ocJ6ERVd-cQF7m-_mHpIsuRrnOLKZqjnT9cYxhO3pV-x5qAqPA=mo,Shezan liberty owsum services,5,0,1.0.0,2020-12-09 04:26:48,,,1.0.0,com.tossdown.shezan
8e0063a2-2c7f-4930-8b99-3b3f6d9172ae,Muhammad Mushtaq,https://play-lh.googleusercontent.com/a/ACg8ocJZNYPT5gWx3D-uaZtzNmYWuooTDKy48p4FpXkq54cblj4wpg=mo,Very good,5,0,,2020-12-09 04:26:20,,,,com.tossdown.shezan
2a5b7206-9793-487d-8be0-e0845ac9f639,Munawar Khan,https://play-lh.googleusercontent.com/a-/ALV-UjXWa4CJ4uudnmnpFfW4H9aimwpSRq1WlfZcmQjdIRVNS7dUmzU,یہاں پہ مزدوروں کا حق کھایا جاتا ہے اللہ کرے برباد ہو جائے یہ شیزان ۔سیلز مین کی تنخواہ 17000 ہے جبکہ اس کو 11000 دیتے ہیں اور دس گھنٹے کام۔لعنت ہو ان پر,1,3,1.0.0,2020-12-08 21:22:56,,,1.0.0,com.tossdown.shezan
cd5690d2-5535-4441-b139-a70ad01ac1a5,noor Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocI6cccLeVr6otB9wM5buBTp4qnlA5254xlMBXtT70g6zzvrAQ=mo,ma agr star dun shezan ki taste quality ko to five deti magar many 1 star dia is lia ka mera bf shezan ma working karta ha.Us na mujhy btaya ha k manager humari salery ma sa pasy rakhta ha matal salery kam deta ha or government officers ko batya ha ka salery zayada daty han magar asha nhi ha sale man's sa ya log bohat hard work laty han.Ma salery mentioned nhi kr sakti magar bta sakti hun ka kia hota ha sale man's ka sath.Esa nhi hona chahiey ya ghalat ha.Allah in sa hissab langa.Reply me Pleas.,1,2,1.0.0,2020-12-08 20:59:52,,,1.0.0,com.tossdown.shezan
46852c4c-4961-43db-8c3f-38178fabd460,Ali Hamza,https://play-lh.googleusercontent.com/a/ACg8ocJWlmp526U-iL0qYz5m2gNefCjCF2T4GGb_bGJCK6HlQAKWEg=mo,Good,5,0,,2020-12-08 19:51:11,,,,com.tossdown.shezan
